iyear;imonth;iday;country;region;provstate;city;attacktype1;targtype1;gname;weaptype1
2017;10;23;123;11;Segou;Ouan;9;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);13
2017;10;23;92;6;Jammu and Kashmir;Kellar;2;14;Unknown;5
2017;10;23;182;11;Lower Shebelle;Afgoye;6;14;Al-Shabaab;6
2017;10;23;153;6;Federally Administered Tribal Areas;Sheikh Baba Gulloono;2;4;Unknown;5
2017;10;23;147;11;Edo;Akoko-Edo district;6;3;Fulani extremists;5
2017;10;23;155;10;Gaza Strip;Gaza;6;14;Sinai Province of the Islamic State;5
2017;10;23;60;10;North Sinai;Arish;4;9;Unknown;5
2017;10;23;19;6;Khulna;Damurhuda;1;22;Unknown;6
2017;10;23;195;11;North Darfur;Kutum;7;14;Janjaweed;5
2017;10;23;93;5;Papua;Tembagapura;2;3;Unknown;5
2017;10;24;95;10;Diyala;Wihdah;3;1;Unknown;6
2017;10;24;95;10;Saladin;Tarmiyah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;24;95;10;Baghdad;Baghdad;3;20;Unknown;6
2017;10;24;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;10;24;95;10;Babil;Yusufiyah;3;14;Unknown;6
2017;10;24;95;10;Saladin;Baiji district;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;24;160;5;Zamboanga del Sur;Pagadian;2;4;New People's Army (NPA);5
2017;10;24;147;11;Yobe;Sasawa;2;4;Boko Haram;5
2017;10;24;113;10;Wadi Al Hayaa;Ubari;2;4;Unknown;5
2017;10;24;92;6;Jammu and Kashmir;Tral;3;3;Unknown;6
2017;10;24;182;11;Bari;Bosaso;3;3;Jabha East Africa;6
2017;10;24;195;11;South Darfur;Fara;2;14;Unknown;5
2017;10;24;195;11;North Darfur;Mellit;7;14;Unknown;5
2017;10;24;4;6;Farah;Belandi;2;4;Taliban;5
2017;10;24;4;6;Herat;Koshki Kohna district;9;4;Taliban;13
2017;10;24;182;11;Bari;Bosaso;3;1;Jabha East Africa;6
2017;10;24;123;11;Mopti;Tenenkou;3;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);6
2017;10;24;160;5;Surigao del Sur;Coleto;1;10;Unknown;5
2017;10;24;92;6;Manipur;Imphal;3;2;Unknown;6
2017;10;24;92;6;Manipur;Imphal;3;8;Unknown;6
2017;10;24;4;6;Uruzgan;Chora district;2;4;Taliban;5
2017;10;24;153;6;Khyber Pakhtunkhwa;Peshawar;3;20;Unknown;6
2017;10;24;4;6;Paktia;Shashtai;1;2;Unknown;5
2017;10;24;200;10;Deir ez-Zor;Mayadin;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;24;4;6;Sari Pul;Mirza Wulang;7;14;Taliban;8
2017;10;24;4;6;Baghlan;Shotor Jangal;7;19;Taliban;13
2017;10;24;45;3;Choco;Unknown;1;2;National Liberation Army of Colombia (ELN);5
2017;10;24;113;10;Misrata;Misrata;3;2;Tripoli Province of the Islamic State;6
2017;10;24;95;10;Nineveh;Hatra district;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;25;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;25;95;10;Unknown;Unknown;3;1;Unknown;6
2017;10;25;95;10;Baghdad;Baghdad;2;4;Unknown;5
2017;10;25;95;10;Nineveh;Mosul;2;3;Islamic State of Iraq and the Levant (ISIL);5
2017;10;25;95;10;Saladin;Zawya;9;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;25;160;5;Surigao del Sur;Banahao;7;1;New People's Army (NPA);5
2017;10;25;4;6;Wardak;Chaki Wardak district;9;3;Taliban;13
2017;10;25;153;6;Balochistan;Hub;3;10;Baloch Liberation Front (BLF);6
2017;10;25;182;11;Lower Shebelle;Lafoole;3;4;Al-Shabaab;6
2017;10;25;214;9;Kiev;Kiev;1;2;Unknown;6
2017;10;25;113;10;Wahat;Unknown;5;4;Barqa Province of the Islamic State;5
2017;10;25;92;6;Jammu and Kashmir;Shopian;2;3;Unknown;5
2017;10;25;4;6;Badakhshan;Faqir;2;3;Taliban;5
2017;10;24;4;6;Badghis;Darwish Muhammadi;2;3;Taliban;5
2017;10;24;123;11;Timbuktu;Niafunke;9;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);13
2017;10;25;60;10;North Sinai;Arish;2;3;Unknown;5
2017;10;25;182;11;Banaadir;Mogadishu;2;3;Al-Shabaab;5
2017;10;25;4;6;Paktika;Ziruk district;2;4;Taliban;5
2017;10;25;78;8;Attica;Athens;9;1;Rubicon (Rouvikonas);13
2017;10;26;95;10;Al Anbar;Rawah;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;26;95;10;Saladin;Taji;3;1;Unknown;6
2017;10;26;95;10;Diyala;Nahrawan;3;14;Unknown;6
2017;10;26;95;10;Baghdad;Baghdad;2;2;Unknown;5
2017;10;25;160;5;North Cotabato;Tumanding;5;4;New People's Army (NPA);5
2017;10;26;160;5;North Cotabato;Gaunan;9;14;Bangsamoro Islamic Freedom Movement (BIFM);13
2017;10;26;160;5;South Cotabato;Tupi;2;3;New People's Army (NPA);5
2017;10;26;229;11;North Kivu;Beni;2;14;Allied Democratic Forces (ADF);5
2017;10;26;4;6;Wardak;Maydan Shahr;3;14;Taliban;6
2017;10;26;153;6;Balochistan;Turbat;3;10;Baloch Liberation Front (BLF);6
2017;10;26;153;6;Balochistan;Awaran district;7;10;Baloch Liberation Front (BLF);5
2017;10;26;104;11;Mombasa;Likoni;2;14;Unknown;9
2017;10;26;182;11;Middle Juba;Saakow district;6;14;Al-Shabaab;12
2017;10;26;92;6;Jammu and Kashmir;Damhal Hanjipora;3;3;Unknown;6
2017;10;26;92;6;Jammu and Kashmir;Tral;3;3;Unknown;6
2017;10;26;123;11;Kidal;Unknown;3;7;Jamaat Nusrat al-Islam wal Muslimin (JNIM);6
2017;10;26;69;8;Auvergne-Rhone-Alpes;Meylan;7;3;Feminist extremists;8
2017;10;26;200;10;Raqqah;Raqqah;2;14;Syrian Democratic Forces (SDF);5
2017;10;26;78;8;Attica;Athens;7;3;Anarchists;8
2017;10;26;92;6;Chhattisgarh;Chilparas;2;3;Maoists;5
2017;10;27;95;10;Saladin;Mukashafah;3;20;Unknown;6
2017;10;27;95;10;Babil;Tamemm;3;1;Unknown;6
2017;10;27;153;6;Islamabad Capital Territory;Islamabad;2;10;Unknown;9
2017;10;27;153;6;Balochistan;Shahrag;1;14;Unknown;6
2017;10;27;153;6;Balochistan;Hirak;3;19;Unknown;6
2017;10;27;153;6;Balochistan;Goth Gola Wah;3;14;Unknown;6
2017;10;27;153;6;Balochistan;Goth Hadi;3;14;Unknown;6
2017;10;27;173;10;Najran;Beir Askar;3;14;Houthi extremists (Ansar Allah);6
2017;10;27;18;10;Northern;Jidhafs;3;3;Saraya Waad Allah;6
2017;10;27;182;11;Middle Shebelle;Garsaale;1;2;Al-Shabaab;6
2017;10;27;209;10;Istanbul;Istanbul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;27;209;10;Istanbul;Arnavutkoy district;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;27;92;6;Chhattisgarh;Markanar;3;20;Unknown;6
2017;10;27;200;10;Raqqah;Raqqah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;27;92;6;Jharkhand;Piparwar;7;1;Communist Party of India - Maoist (CPI-Maoist);5
2017;10;27;155;10;Gaza Strip;Gaza;1;17;Sinai Province of the Islamic State;6
2017;10;27;153;6;Federally Administered Tribal Areas;Karkanro;3;4;Unknown;6
2017;10;27;19;6;Chittagong;Cox's Bazar;2;14;Rohingya extremists;5
2017;10;27;147;11;Borno;Ngala;3;14;Boko Haram;6
2017;10;27;4;6;Nangarhar;Bati Kot district;2;3;Taliban;5
2017;10;27;4;6;Nangarhar;Dara-i-Nur district;9;3;Taliban;13
2017;10;27;4;6;Herat;Herat;2;3;Unknown;5
2017;10;28;95;10;Al Anbar;Qaim;3;20;Islamic State of Iraq and the Levant (ISIL);6
2017;10;28;147;11;Yobe;Goniri;9;14;Boko Haram;13
2017;10;28;4;6;Ghazni;Ghazni;2;3;Taliban;5
2017;10;28;95;10;Diyala;Mushahada;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;28;228;10;Adan;Aden;1;15;Unknown;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;4;6;Zabul;Argahandab district;2;3;Taliban;5
2017;10;28;182;11;Banaadir;Mogadishu;3;2;Al-Shabaab;6
2017;10;28;182;11;Banaadir;Mogadishu;3;14;Al-Shabaab;6
2017;10;26;182;11;Lower Juba;Bulo Gaduud;3;4;Al-Shabaab;6
2017;10;28;209;10;Istanbul;Istanbul;3;1;Islamic State of Iraq and the Levant (ISIL);6
2017;10;28;104;11;Nairobi;Nairobi;2;3;Unknown;5
2017;10;28;153;6;Khyber Pakhtunkhwa;Peshawar;3;8;Unknown;6
2017;10;28;92;6;Manipur;Thoubal district;3;20;Unknown;6
2017;10;28;92;6;Tamil Nadu;Salem;7;2;Unknown;8
2017;10;28;153;6;Khyber Pakhtunkhwa;Peshawar;1;14;Unknown;5
2017;10;28;95;10;Baghdad;Hawr Rajab;3;3;Unknown;6
2017;10;28;95;10;Saladin;Saba al-Bor;3;1;Unknown;6
2017;10;28;217;1;Puerto Rico;San Juan;2;1;Anti-LGBT extremists;8
2017;10;28;4;6;Nangarhar;Jalalabad;3;2;Unknown;6
2017;10;28;92;6;Jharkhand;Darla;6;22;Unknown;5
2017;10;28;92;6;Jharkhand;Darla;1;22;Unknown;5
2017;10;29;19;6;Dhaka;Dhaka;3;20;Unknown;6
2017;10;28;92;6;Chhattisgarh;Bijapur district;3;3;Maoists;6
2017;10;28;153;6;Punjab;Hamuwala;3;19;Unknown;6
2017;10;28;4;6;Ghazni;Ghazni;2;3;Taliban;5
2017;10;28;37;11;Unknown;Unknown;6;14;Unknown;5
2017;10;28;603;8;Northern Ireland;Ballymoney;8;14;Unknown;9
2017;10;29;95;10;Diyala;Baqubah;9;4;Islamic State of Iraq and the Levant (ISIL);13
2017;10;29;95;10;Diyala;Nahrawan;3;1;Unknown;6
2017;10;29;147;11;Borno;Maiduguri;3;3;Boko Haram;6
2017;10;29;37;11;Extreme-North;Gouderi;2;14;Boko Haram;9
2017;10;29;153;6;Federally Administered Tribal Areas;Zakha Khel;2;17;Khorasan Chapter of the Islamic State;6
2017;10;29;60;10;North Sinai;Arish;3;3;Unknown;6
2017;10;29;4;6;Kunduz;Khanabad district;2;3;Taliban;5
2017;10;29;153;6;Federally Administered Tribal Areas;Makin;9;4;Unknown;13
2017;10;29;147;11;Borno;Maiduguri;3;17;Unknown;6
2017;10;29;147;11;Adamawa;Maggar;3;14;Boko Haram;6
2017;10;29;153;6;Khyber Pakhtunkhwa;Daudzai;3;3;Unknown;6
2017;10;29;160;5;Davao del Sur;Kimlawis;2;14;New People's Army (NPA);5
2017;10;29;92;6;Chhattisgarh;Tetam;3;3;Maoists;6
2017;10;29;153;6;Khyber Pakhtunkhwa;Gulbahar;3;20;Unknown;6
2017;10;29;37;11;South-West;Bakwelle;7;14;Movement for the Restoration of the Independence of Southern Cameroons;8
2017;10;29;37;11;South-West;Buea;7;14;Movement for the Restoration of the Independence of Southern Cameroons;8
2017;10;29;228;10;Amanat Al Asimah;Sanaa;7;7;Houthi extremists (Ansar Allah);5
2017;10;28;160;5;Zamboanga Sibugay;Lower Tungawan;2;14;Unknown;5
2017;10;29;93;5;Papua;Tembagapura;2;3;Free Papua Movement (OPM-Organisasi Papua Merdeka);5
2017;10;29;92;6;Chhattisgarh;Sukma district;3;3;Maoists;6
2017;10;29;92;6;Odisha;Badadengini;6;14;Communist Party of India - Maoist (CPI-Maoist);5
2017;10;29;113;10;Sirte;Wadi al-Haniwa;2;14;Tripoli Province of the Islamic State;5
2017;10;29;95;10;Kirkuk;Khur Si;1;10;Unknown;5
2017;10;30;95;10;Babil;Latifiya;3;1;Unknown;6
2017;10;30;95;10;Saladin;Saba al-Bor;3;14;Unknown;6
2017;10;30;95;10;Sulaymaniyah;Sulaymaniyah;2;14;Unknown;5
2017;10;30;60;10;North Sinai;Arish;3;3;Muslim extremists;6
2017;10;30;147;11;Borno;Maiduguri;3;15;Boko Haram;6
2017;10;30;147;11;Borno;Bama district;3;4;Boko Haram;6
2017;10;30;4;6;Nangarhar;Jalalabad;1;2;Khorasan Chapter of the Islamic State;5
2017;10;30;4;6;Baghlan;Burka district;2;4;Taliban;5
2017;10;30;4;6;Nangarhar;Dur Baba district;3;20;Unknown;6
2017;10;30;4;6;Baghlan;Puli Khumri;3;15;Unknown;6
2017;10;30;153;6;Federally Administered Tribal Areas;Sarokai;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2017;10;30;92;6;Punjab;Amritsar;1;15;Sikh Extremists;5
2017;10;30;95;10;Dihok;Unknown;7;14;Unknown;8
2017;10;30;95;10;Dihok;Unknown;7;22;Unknown;8
2017;10;30;4;6;Uruzgan;Siya Sang;9;3;Taliban;13
2017;10;30;214;9;Kyivska;Hlevaha;1;4;Pro-Russia Militia;5
2017;10;30;4;6;Uruzgan;Gizab district;2;14;Unknown;5
2017;10;30;104;11;Mandera;Sheikh Barrow;4;14;Al-Shabaab;5
2017;10;30;104;11;Mandera;Arabia;4;14;Al-Shabaab;5
2017;10;31;182;11;Middle Shebelle;Daniga;3;20;Al-Shabaab;6
2017;10;30;4;6;Ghazni;Wali Muhammadi Shahid district;2;3;Taliban;8
2017;10;30;153;6;Balochistan;Unknown;8;10;Baloch Liberation Front (BLF);8
2017;10;30;147;11;Ondo;Akure;6;14;Fulani extremists;5
2017;10;30;92;6;Chhattisgarh;Michiras;6;14;Maoists;5
2017;10;31;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;10;31;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;10;31;95;10;Saladin;Tikrit;3;4;Unknown;6
2017;10;31;4;6;Nangarhar;Jalalabad;3;15;Unknown;6
2017;10;31;4;6;Nangarhar;Rodat district;3;20;Unknown;6
2017;10;31;4;6;Nangarhar;Jalalabad;3;20;Unknown;6
2017;10;31;95;10;Al Anbar;Al-Obeidi;3;20;Unknown;6
2017;10;31;60;10;North Sinai;Arish;3;4;Unknown;6
2017;10;31;4;6;Kabul;Kabul;3;2;Khorasan Chapter of the Islamic State;6
2017;10;31;217;1;New York;New York City;8;18;Jihadi-inspired extremists;10
2017;10;31;153;6;Federally Administered Tribal Areas;Khar;3;3;Unknown;6
2017;10;31;37;11;Extreme-North;Zamga;3;14;Unknown;6
2017;10;31;4;6;Ghazni;Andar district;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Zana Khan district;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Qarabagh district;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Ajristan district;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Bahrami Shahid district;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Arzo;9;4;Taliban;13
2017;10;31;4;6;Ghazni;Khwaja Umari district;9;4;Taliban;13
2017;10;31;123;11;Mopti;Diafarabe;1;2;Jamaat Nusrat al-Islam wal Muslimin (JNIM);6
2017;10;31;200;10;Daraa;Zimrin;3;4;Southern Front;6
2017;10;31;33;11;Sahel;Gassel Garaf;3;4;Unknown;6
2017;10;31;33;11;Sahel;Soum district;9;4;Unknown;13
2017;10;31;603;8;England;Horsham;7;15;Unknown;8
2017;10;30;4;6;Herat;Darzak;3;20;Taliban;6
2017;10;31;4;6;Helmand;Garmsir district;6;14;Taliban;5
2017;10;31;217;1;Louisiana;Richland Parish;7;15;White extremists;8
2017;10;31;92;6;West Bengal;Chinsurah;1;14;Unknown;5
2017;11;1;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;1;95;10;Al Anbar;Abu Ghraib district;3;14;Unknown;6
2017;11;1;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;1;4;6;Parwan;Charikar;3;19;Unknown;6
2017;11;1;4;6;Balkh;Khulm district;1;3;Unknown;6
2017;11;1;208;10;Tunis;Tunis;2;3;Muslim extremists;9
2017;11;1;603;8;Northern Ireland;Belfast;3;20;Arm na Poblachta' (Army of the Republic);6
2017;11;1;4;6;Nangarhar;Pachir Agam district;1;3;Khorasan Chapter of the Islamic State;6
2017;11;1;95;10;Al Anbar;Rutbah district;3;14;Unknown;6
2017;11;1;160;5;Occidental Mindoro;Malawaan;9;1;New People's Army (NPA);13
2017;11;1;182;11;Bay;Burhakaba;2;4;Al-Shabaab;5
2017;11;1;147;11;Kogi;Ozuwaya;1;8;Unknown;5
2017;11;1;4;6;Paktika;Tarmerai;2;3;Taliban;5
2017;11;2;95;10;Babil;Latifiyah;3;3;Unknown;6
2017;11;2;95;10;Diyala;Abu Siba;2;14;Unknown;5
2017;11;2;95;10;Diyala;Abu Siba;3;14;Unknown;6
2017;11;2;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;11;2;95;10;Basra;Basra;3;14;Unknown;6
2017;11;2;92;6;Jammu and Kashmir;Anantnag;2;3;Lashkar-e-Taiba (LeT);5
2017;11;2;92;6;Jammu and Kashmir;Kiloora;1;22;Lashkar-e-Taiba (LeT);9
2017;11;2;96;8;Louth;Drogheda;3;14;Unknown;6
2017;11;2;182;11;Banaadir;Mogadishu;3;1;Unknown;6
2017;11;2;228;10;Taizz;Taizz;3;14;Houthi extremists (Ansar Allah);6
2017;11;2;4;6;Ghazni;Ghazni;3;3;Taliban;6
2017;11;2;228;10;Unknown;Unknown;6;10;Houthi extremists (Ansar Allah);13
2017;11;2;147;11;Plateau;Jos East district;1;14;Unknown;5
2017;11;2;60;10;North Sinai;Unknown;2;4;Unknown;5
2017;11;2;214;9;Donetsk;Pokrovsk district;3;19;Donetsk People's Republic;6
2017;11;2;153;6;Federally Administered Tribal Areas;Parachinar;3;8;Unknown;6
2017;11;2;209;10;Hakkari;Derecik;9;4;Kurdistan Workers' Party (PKK);13
2017;11;2;95;10;Dihok;Zap;3;20;Unknown;6
2017;11;2;78;8;Attica;Athens;7;1;Anarchists;13
2017;11;3;95;10;Al Anbar;Radhwaniyah;3;14;Unknown;6
2017;11;3;95;10;Diyala;Safra;3;2;Islamic State of Iraq and the Levant (ISIL);6
2017;11;3;113;10;Wadi Al Hayaa;Awbari;6;1;Unknown;5
2017;11;3;95;10;Al Anbar;Qaim;3;20;Unknown;6
2017;11;3;160;5;Basilan;Kaumpamatsaken;2;4;Abu Sayyaf Group (ASG);5
2017;11;3;160;5;Bukidnon;Casisang;7;1;New People's Army (NPA);5
2017;11;3;160;5;Agusan del Norte;San Mateo;2;3;New People's Army (NPA);5
2017;11;3;160;5;Sorsogon;Gubat;2;3;New People's Army (NPA);5
2017;11;3;95;10;Diyala;Safra;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;11;3;200;10;Quneitra;Hadar;3;4;Hay'at Tahrir al-Sham;6
2017;11;3;153;6;Balochistan;Hub;3;14;Unknown;6
2017;11;3;182;11;Galguduud;Cadaado;6;14;Unknown;5
2017;11;3;123;11;Mopti;Konza;6;14;Jamaat Nusrat al-Islam wal Muslimin (JNIM);13
2017;11;3;153;6;Federally Administered Tribal Areas;Nagar Kosa;3;14;Unknown;6
2017;11;3;147;11;Borno;Magumeri district;7;14;Boko Haram;8
2017;11;3;123;11;Gao;Bourem;2;4;Unknown;5
2017;11;3;123;11;Gao;Bourem;2;4;Unknown;5
2017;11;3;147;11;Adamawa;Magar;3;14;Unknown;6
2017;11;3;113;10;Jufra;Unknown;2;4;Unknown;5
2017;11;3;78;8;Attica;Athens;8;14;Crypteia;12
2017;11;4;95;10;Diyala;Madain;3;2;Unknown;6
2017;11;4;95;10;Al Anbar;Zaidan;3;2;Unknown;6
2017;11;4;95;10;Baghdad;Hawr Rajab;3;1;Unknown;6
2017;11;4;95;10;Nineveh;Qubah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;4;95;10;Diyala;Nahr al-Imam;3;14;Unknown;6
2017;11;4;95;10;Diyala;Nahr al-Imam;3;14;Unknown;6
2017;11;4;92;6;Jammu and Kashmir;Rajpora;2;3;Jaish-e-Mohammad (JeM);5
2017;11;4;92;6;Jammu and Kashmir;Imam Sahib;3;3;Unknown;6
2017;11;4;200;10;Deir ez-Zor;Deir ez-Zor;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;4;95;10;Al Anbar;Qaim;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;11;4;95;10;Nineveh;Badush;3;3;Unknown;6
2017;11;11;113;10;Ghat;Ghat;2;4;Unknown;5
2017;11;4;182;11;Banaadir;Mogadishu;2;3;Al-Shabaab;5
2017;11;4;182;11;Bakool;Hudur district;9;4;Al-Shabaab;13
2017;11;4;173;10;Riyadh;Riyadh;3;6;Houthi extremists (Ansar Allah);6
2017;11;4;69;8;Ile-de-France;Creteil;7;14;Anti-Semitic extremists;8
2017;11;5;147;11;Adamawa;Gurjango;9;14;Boko Haram;13
2017;11;4;1004;11;Yei River;Ombasi;9;14;Sudan People's Liberation Movement in Opposition (SPLM-IO);13
2017;11;4;147;11;Borno;Ngoshe;6;17;Boko Haram;5
2017;11;4;153;6;Federally Administered Tribal Areas;Tiyazara;3;14;Unknown;6
2017;11;4;147;11;Ondo;Ose district;6;1;Fulani extremists;5
2017;11;4;147;11;Enugu;Ogbete;3;2;Unknown;6
2017;11;4;147;11;Enugu;Obeagu;3;2;Unknown;6
2017;11;4;33;11;Sahel;Koutougou;7;3;Unknown;8
2017;11;4;92;6;Odisha;Melakajoba;7;1;Maoists;8
2017;11;4;228;10;Lahij;Maqatirah district;9;4;Houthi extremists (Ansar Allah);13
2017;11;4;95;10;Kirkuk;Dibis;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;95;10;Diyala;Nahr al-Imam;3;14;Unknown;6
2017;11;5;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;95;10;Nineveh;Mosul;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;95;10;Saladin;Tarmiyah;3;14;Unknown;6
2017;11;5;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;11;5;113;10;Benghazi;Benghazi;1;2;Barqa Province of the Islamic State;6
2017;11;5;95;10;Kirkuk;Kirkuk;3;15;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;95;10;Kirkuk;Kirkuk;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;11;5;228;10;Adan;Aden;5;3;Adan-Abyan Province of the Islamic State;6
2017;11;5;95;10;Kirkuk;Kirkuk;2;3;Unknown;5
2017;11;5;228;10;Adan;Dar Sad district;3;22;Unknown;6
2017;11;5;95;10;Nineveh;Mosul;2;4;Islamic State of Iraq and the Levant (ISIL);5
2017;11;5;153;6;Balochistan;Dalbandin;2;1;Unknown;5
2017;11;5;167;9;Ingushetia;Yandare;3;3;Unknown;6
2017;11;5;92;6;Jharkhand;Nawgarha;8;2;Tritiya Prastuti Committee (TPC);9
2017;11;5;147;11;Adamawa;Tsilda;3;14;Unknown;6
2017;11;5;93;5;Papua;Tembagapura;7;1;Unknown;8
2017;11;5;37;11;Extreme-North;Mahoula;2;14;Boko Haram;5
2017;11;5;147;11;Ebonyi;Amagu;6;2;Unknown;5
2017;11;5;603;8;England;Littleborough;7;1;Unknown;8
2017;11;6;95;10;Kirkuk;Kirkuk;3;1;Unknown;6
2017;11;6;95;10;Dhi Qar;Unknown;3;2;Unknown;6
2017;11;6;95;10;Diyala;Baqubah;3;14;Unknown;6
2017;11;6;95;10;Kirkuk;Mizhir al-Asi;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;11;6;4;6;Nangarhar;Jalalabad;1;7;Khorasan Chapter of the Islamic State;5
2017;11;6;123;11;Mopti;M'Beba;2;7;Jamaat Nusrat al-Islam wal Muslimin (JNIM);5
2017;11;6;123;11;Gao;Lelehoy;3;14;Jamaat Nusrat al-Islam wal Muslimin (JNIM);6
2017;11;5;4;6;Faryab;Jalgaldi;1;2;Unknown;6
2017;11;4;4;6;Baghlan;Puli Khumri;9;3;Taliban;13
2017;11;6;37;11;North-West;Jakiri;2;3;Separatists;5
2017;11;6;182;11;Middle Juba;Buale district;6;14;Al-Shabaab;5
2017;11;6;160;5;Surigao del Sur;San Isidro;3;4;New People's Army (NPA);6
2017;11;6;78;8;Attica;Athens;2;3;Organization for Revolutionary Self Defense;5
2017;11;6;153;6;Khyber Pakhtunkhwa;Takht Bhai;2;3;Unknown;5
2017;11;6;92;6;Telangana;Alubaka;3;20;Communist Party of India - Maoist (CPI-Maoist);6
2017;11;6;4;6;Herat;Obe district;9;4;Taliban;13
2017;11;6;153;6;Balochistan;Kalat;2;3;Unknown;5
2017;11;6;228;10;Hajjah;Midi district;9;4;Houthi extremists (Ansar Allah);13
2017;11;6;104;11;Mandera;Dabasiti;2;3;Al-Shabaab;6
2017;11;6;123;11;Timbuktu;Soumpi;3;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);6
2017;11;6;147;11;Adamawa;Gulak;3;4;Boko Haram;6
2017;11;6;160;5;North Cotabato;Napanlahan;1;2;Unknown;5
2017;11;6;113;10;Wadi Al Hayaa;Unknown;8;1;Unknown;9
2017;11;6;1004;11;Yei River;Bamure;9;4;Sudan People's Liberation Movement in Opposition (SPLM-IO);13
2017;11;6;153;6;Balochistan;Kohlu;1;14;Unknown;6
2017;11;6;113;10;Benghazi;Benghazi;3;10;Unknown;6
2017;11;6;603;8;Northern Ireland;Belfast;3;20;Unknown;6
2017;11;7;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;11;7;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;11;7;95;10;Basra;Al-Barhiyah;3;1;Unknown;6
2017;11;7;95;10;Kirkuk;Taza Khurmatu;3;14;Unknown;6
2017;11;7;95;10;Baghdad;Baghdad;3;20;Unknown;6
2017;11;7;95;10;Babil;Arab Nuri;3;20;Unknown;6
2017;11;7;95;10;Al Anbar;Fallujah;3;14;Unknown;6
2017;11;7;160;5;Sarangani;Lumasal;2;14;Unknown;5
2017;11;7;95;10;Diyala;Albu Isa;9;3;Islamic State of Iraq and the Levant (ISIL);13
2017;11;7;95;10;Al Anbar;Husaybah;9;4;Islamic State of Iraq and the Levant (ISIL);13
2017;11;7;95;10;Al Anbar;Rummana;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;11;7;228;10;Hajjah;Unknown;6;10;Houthi extremists (Ansar Allah);5
2017;11;7;228;10;Taizz;Unknown;3;20;Houthi extremists (Ansar Allah);6
2017;11;7;4;6;Kabul;Kabul;5;10;Khorasan Chapter of the Islamic State;6
2017;11;7;4;6;Herat;Herat;1;2;Unknown;5
2017;11;7;160;5;Basilan;Kulay Bato;3;1;Abu Sayyaf Group (ASG);6
2017;11;7;37;11;North-West;Bamenda;2;3;Separatists;5
2017;11;7;153;6;Federally Administered Tribal Areas;Yaqubi Kandow;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2017;11;7;4;6;Wardak;Dasht-e Top;3;3;Taliban;6
2017;11;7;153;6;Khyber Pakhtunkhwa;Bannu;3;20;Unknown;6
2017;11;7;147;11;Borno;Maiduguri;3;20;Unknown;6
